구분1,Device Name,Base Array,Wafer Name,PKG type,Body Size,FAB,DR,담당자,대리점,고객,지역,25Y 9월,25Y 10월,25Y 11월,25Y 12월,26Y 1월,26Y 2월,26Y 3월,26Y 4월,26Y 5월,26Y 6월,26Y 7월,26Y 8월,26Y 9월,26Y 10월,26Y 11월,26Y 12월,27Y 1월,27Y 2월,27Y 3월,27Y 4월,27Y 5월,27Y 6월,Netdie
26년3월23일 변경,A31G112C(C),A31G112G,A31G112G-85-CHIP,0_CHIP CARRIER,,F-4,0.13,남궁윤,o2solution,라닉스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,(주)그린칩스,비스토스,영업3팀,,,,,,,,,,,,,,,5,5,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,(주)그린칩스,올찬테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,(주)그린칩스,커넥스투,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,(주)실리콘기어,성호전자,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,(주)실리콘기어,혜강 씨큐리티(솔리티),영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,o2solution,K-MOTOR,영업3팀,,,,,,,,5,5,5,5,5,5,5,5,5,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,o2solution,금호전기,영업3팀,,,,,,,,10,10,10,10,10,10,10,10,10,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,o2solution,더존엔지니어링,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,o2solution,소리아,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,o2solution,지트론,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,(주)지트론,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,금상테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,두코,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,리큅,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,맥원,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,엠텍,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,원봉,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,이티씨,영업3팀,,,,,,,10,,,,8,,8,,8,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,허니아이티,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,남궁윤,주식회사 에스제이솔루션,비엔테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Nexty,Bluesun Power,해외,,,,,,,,,,,3,3,3,3,3,3,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Nexty,GEIE SOLAR,해외,,,,,,,,,,,,,10,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Nexty,Ledision Global LLP,해외,,,,,,,3,3,,3,3,3,3,3,3,3,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Nexty,Nuled Electronics,해외,,,,,,,,,,,3,3,3,3,3,3,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Semiconic,Halonix,해외,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Semiconic,HALONIX INDIA PVT LTD,해외,,,,,,,18,8,8,8,8,8,8,8,8,8,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,CCD,HET,법인,,,,,,,5,,5,,5,,5,5,,5,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,GRANDFE,TOPBAND,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,GREATAR,GRP,법인,,,,,,,,,8,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,HUAKE,ofuxi,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,MISSION,BWEC,법인,,,,,,,,,,,5,,,5,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,MISSION,Flossom,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,MISSION,HMJD,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,POLAR,Rihuida,법인,,,,,,,,,,,5,5,5,5,5,5,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,POLAR,xinyang,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,RMW,HARBOUR,법인,,,,,,,,,30,5,10,,,10,10,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,SECAIR,SECAIR,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이금란,SOLIDEVER,hefeiyinghzhili,법인,,,,,,,,,,,,,5,,,5,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이영도,(주)지에스트레이딩,휴먼디지엠,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,이영도,제노스전자(주),신성델타테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112CLN,A31G112G,A31G112G-85,48_LQFP,7x7-0.5,F-4,0.13,최헌제,EMPA,OKIDA,해외,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,남궁윤,(주)그린칩스,SK매직,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,남궁윤,주식회사 세일테크놀러지,디지탈컴,영업3팀,,,,,,,3,10,15,15,10,10,10,10,10,10,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,남궁윤,주식회사 세일테크놀러지,삼원하이텍,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,남궁윤,주식회사 세일테크놀러지,주식회사 캔,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,남궁윤,주식회사 세일테크놀러지,티앤씨퍼스트,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,박용순,Semiconic,Halonix,해외,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,박용순,Semiconic,SGS,해외,,,,,,,45,50,60,60,30,40,40,40,40,40,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,양초영,Sankin,Zojirusi,일본,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,양초영,Sanshin,FineMost,일본,,,,,,,,,,,3,3,3,3,3,3,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,CCD,KANUOSIN,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,MISSION,BWEC,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,MISSION,HMJD,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,MISSION,M-Qing,법인,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KNN,A31G112G,A31G112G-85,32_LQFP,7x7-0.8,F-4,0.13,최헌제,EMPA,ISIPARK,해외,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)그린칩스,와트로직,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)실리콘기어,NIDS,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)실리콘기어,동광앤비화성,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)실리콘기어,코코아이엔티,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,o2solution,지트론,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,이데아아이앤씨주식회사,GPSKIN,영업3팀,,,,,,,,,5,5,5,5,10,20,20,20,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,이데아아이앤씨주식회사,진소프트,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN,A31G112G,A31G112G-85,32_QFN,5x5x0.75T-0.5,F-4,0.13,남궁윤,주식회사 세일테크놀러지,허니아이티,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
26년3월23일 변경,A31G112KUN(T),A31G112G,A31G112G-85,32_QFN(T),5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)그린칩스,웰텀,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"7,632"
